name,neighborhood,address,url,is_nyc
"b""Brother Jimmy's - Murray Hill""",b'Midtown East',"b'181 Lexington Avenue,New York, NY  10016'",b'brother-jimmys-murray-hill?scpref=107',b'True'
b'Brooks & Porter Steakhouse',b'Merrick',"b'16 Merrick Avenue,Merrick, NY  11566'",b'brooks-and-porter-steakhouse?scpref=107',b'False'
b'Broadway Joe Steakhouse',b'Theater District / Times Square',"b'315 West 46th Street,New York, NY  10036'",b'broadway-joe-steakhouse?scpref=107',b'True'
b'The Brooklyn Diner Times Square',b'Theater District / Times Square',"b'155 West 43rd Street,New York, NY  10036'",b'the-brooklyn-diner-times-square?scpref=107',b'True'
b'Brio downtown',b'Gramercy / Flatiron',"b'920 Broadway,New York, NY  10003'",b'brio-flatiron?scpref=107',b'True'
"b""Brinkley's""",b'SoHo',"b'406 Broome Street,New York, NY  10013'",b'brinkleys?scpref=107',b'True'
b'Buca di Beppo - Albany',b'Albany',"b'44 Wolf Road,Colonie, NY  12205'",b'buca-di-beppo-albany?scpref=107',b'False'
b'Brindle Room',b'East Village',"b'277 E. 10th St.,New York, NY  10009'",b'brindle-room?scpref=107',b'True'
b'The Brick House',b'Wyckoff',"b'179 Godwin Ave.,Wyckoff, NJ  07481'",b'the-brick-house?scpref=107',b'False'
b'Breeze Thai French Kitchen',"b""Hell's Kitchen""","b'661 9th Avenue,New York, NY  10036'",b'breeze-thai-french-kitchen?scpref=107',b'True'
b'Bricco Restaurant',b'Midtown West',"b'304 West 56 Street,New York, NY  10019'",b'bricco-restaurant?scpref=107',b'True'
b'Brasserie Ruhlmann',b'Rockefeller Center Midtown',"b'45 Rockefeller Plaza,New York, NY  10011'",b'brasserie-ruhlmann?scpref=107',b'True'
b'Bridge Cafe',b'Financial District',"b'279 Water Street,New York, NY  10038'",b'bridge-cafe?scpref=107',b'True'
b'Bricco Trattoria',b'Glastonbury',"b'124 Hebron ave. suite 1A,Glastonbury, CT  06033'",b'bricco-trattoria?scpref=107',b'False'
b'Bread & Tulips',b'Gramercy / Flatiron',"b'365 Park Avenue South,New York, NY  10016'",b'bread-and-tulips?scpref=107',b'True'
b'Brasserie Cognac',b'Midtown West',"b'1740 Broadway,New York, NY  10019'",b'brasserie-cognac?scpref=107',b'True'
b'Brickyard Gastropub',b'Theater District / Times Square',"b'785 9th Ave,New York, NY  10019'",b'brickyard-gastropub?scpref=107',b'True'
b'Bricklane Curry House',b'Ridgewood',"b'34 Franklin Ave,Ridgewood, NJ  07450'",b'bricklane-curry-house-ridgewood?scpref=107',b'False'
b'Bricklane Curry House',b'East Village',"b'306-308 East 6th Street,New York, NY  10003'",b'bricklane-curry-house?scpref=107',b'True'
b'Brick NYC',b'TriBeCa - Downtown',"b'22 Warren Street,New York, NY  10007'",b'brick-nyc?scpref=107',b'True'
b'Brasserie Athenee',b'Theater District / Times Square',"b'300 West 46th Street,New York, NY  10036'",b'brasserie-athenee?scpref=107',b'True'
b'Brasserie Beaumarchais',b'Meatpacking District',"b'409 West 13th Street,New York, NY  10014'",b'brasserie-beaumarchais?scpref=107',b'True'
b'Brasserie 8 1/2',b'Midtown West',"b'9 West 57th St.,New York, NY  10019'",b'brasserie-8-1-2?scpref=107',b'True'
b'Brasserie 214 at The Inn at New Hyde Park',b'New Hyde Park',"b'214 Jericho Turnpike,New Hyde Park, NY  11040'",b'brasserie-214-at-the-inn-at-new-hyde-park?scpref=107',b'False'
b'Brasserie 1605 at the Crowne Plaza Times Square',b'Theater District / Times Square',"b'1605 Broadway,Crowne Plaza Times Square,New York, NY  10019'",b'brasserie-1605-at-the-crowne-plaza-times-square?scpref=107',b'True'
b'Brandl',b'Belmar',"b'703 Belmar Plaza,Belmar, NJ  07719'",b'brandl?scpref=107',b'False'
b'Brasserie',b'Midtown East',"b'100 East 53rd Street,New York, NY  10022'",b'brasserie?scpref=107',b'True'
b'Braai',b'Theater District / Times Square',"b'329 West 51st Street,New York, NY  10019'",b'braai?scpref=107',b'True'
b'Brasilina',"b""Hell's Kitchen""","b'832-836 Ninth ave,New York, NY  10019'",b'brasilina?scpref=107',b'True'
b'The Brass Rail - Locust Valley',b'Locust Valley',"b'107 Forest Avenue,Locust Valley, NY  11560'",b'the-brass-rail-locust-valley?scpref=107',b'False'
b'Bowery Bar and Grill',b'East Village',"b'40 East 4th St.,New York, NY  10003'",b'bowery-bar-and-grill?scpref=107',b'True'
b'The Brass Rail',b'Hoboken',"b'135 Washington Street,Hoboken, NJ  07030'",b'the-brass-rail?scpref=107',b'False'
"b""Brando's""",b'Asbury Park',"b'164 Main Street,Asbury Park, NJ  07712'",b'brandos?scpref=107',b'False'
b'Bourbon Street Bar & Grill',b'Theater District / Times Square',"b'346 West 46th Street,New York, NY  10036'",b'bourbon-street-bar-and-grill?scpref=107',b'True'
b'Bourbon Street Cafe',b'Bayside',"b'40-12 Bell Blvd.,Bayside, NY  11361'",b'bourbon-street-cafe?scpref=107',b'True'
b'Bounce Uptown',b'Upper East Side',"b'1403 Second Avenue,New York, NY  10021'",b'bounce-uptown?scpref=107',b'True'
b'Boutique Eat Shop',b'Chelsea',"b'559 West 22nd Street,New York, NY  10011'",b'boutique-eat-shop?scpref=107',b'True'
b'Boulud Sud',b'Upper West Side',"b'20 West 64th Street,New York, NY  10023'",b'boulud-sud?scpref=107',b'True'
b'Bouley',b'TriBeCa - Downtown',"b'163 Duane Street,New York, NY  10013'",b'bouley?scpref=107',b'True'
b'Boulevard Five72',b'Kenilworth',"b'572 Boulevard,Kenilworth, NJ  07033'",b'boulevard-five72?scpref=107',b'False'
b'Bottagra',b'Hawthorne',"b'80 Wagaraw Road,Hawthorne, NJ  07506'",b'bottagra?scpref=107',b'False'
b'Bottino',b'Chelsea',"b'246 10th Ave,New York, NY  10001'",b'bottino?scpref=107',b'True'
b'Bottega Del Vino',b'Upper East Side',"b'7 East 59th Street,New York, NY  10022'",b'bottega-del-vino?scpref=107',b'True'
b'Bombay Talkie',b'Chelsea',"b'189 Ninth Ave,New York, NY  10011'",b'bombay-talkie?scpref=107',b'True'
b'BONDST',b'NoHo',"b'6 Bond Street,New York, NY  10012'",b'bondst-new-york?scpref=107',b'True'
b'Bond 45',b'Theater District / Times Square',"b'154 West 45th Street,New York, NY  10036'",b'bond-45?scpref=107',b'True'
b'Boom',b'SoHo',"b'152 Spring Street,New York, NY  10012'",b'boom?scpref=107',b'True'
b'Bona Fides Ristorante Giardino',b'East Village',"b'60 2nd Avenue,New York, NY  10003'",b'bona-fides-ristorante-giardino?scpref=107',b'True'
b'Bombay Dream',b'Carroll Gardens',"b'257 Smith Street,Brooklyn, NY  11231'",b'bombay-dream?scpref=107',b'True'
"b""Boitson's Restaurant""",b'Kingston',"b'47 N. Front Street,Kingston, NY  12401'",b'boitsons-restaurant?scpref=107',b'False'
b'Bogota Latin Bistro',b'Park Slope',"b'141 5th Avenue,Brooklyn, NY  11217'",b'bogota-latin-bistro?scpref=107',b'True'
b'Bocca East',b'Upper East Side',"b'1496 2nd Avenue,New York, NY  10075'",b'bocca-east?scpref=107',b'True'
b'Bodrum Turkish Mediterranean',b'Upper West Side',"b'584 Amsterdam Avenue,New York, NY  10024'",b'bodrum-turkish-mediterranean?scpref=107',b'True'
b'Bombay Palace',b'Midtown West',"b'30 West 52nd Street,New York, NY  10019'",b'bombay-palace-new-york?scpref=107',b'True'
b'Bocca di Bacco',"b""Hell's Kitchen""","b'828 9th Avenue,New York, NY  10019'",b'bocca-di-bacco?scpref=107',b'True'
b'Bobo Restaurant',b'West Village',"b'181 West 10th Street,New York, NY  10014'",b'bobo-restaurant?scpref=107',b'True'
b'Bocca',b'Gramercy / Flatiron',"b'39 East 19th Street,New York, NY  10003'",b'bocca?scpref=107',b'True'
"b""Bob's Place""",b'Floral Park',"b'230 Jericho Turnpike,Floral Park, NY  11001'",b'bobs-place?scpref=107',b'False'
b'Boca Grande Cantina Mexicana',b'Jersey City',"b'564 Washington Blvd,Jersey City, NJ  07310'",b'boca-grande-cantina-mexicana?scpref=107',b'False'
"b""Bobby Van's Steakhouse - Broad Street""",b'Financial District',"b'25 Broad Street,New York, NY  10004'",b'bobby-vans-steakhouse-broad-street?scpref=107',b'True'
"b""Bobby Van's Grill Times Square""",b'Midtown West',"b'120 W. 45th Street,New York, NY  10036'",b'bobby-vans-grill-times-square?scpref=107',b'True'
"b""Bobby Van's Grill - 50th Street""",b'Theater District / Times Square',"b'135 West 50th Street,New York, NY  10020'",b'bobby-vans-grill-50th-street?scpref=107',b'True'
"b""Bobby Van's Grill - Broad Street""",b'Financial District',"b'25 Broad Street,New York, NY  10004'",b'bobby-vans-grill-broad-street?scpref=107',b'True'
b'boathouse - East Hampton',b'East Hampton',"b'39 Gann Road,East Hampton, NY  11937'",b'boathouse-east-hampton?scpref=107',b'False'
"b""Bobby Van's Park Avenue - 'The Original'""",b'Midtown East',"b'230 Park Avenue,New York, NY  10169'",b'bobby-vans-park-avenue-the-original?scpref=107',b'True'
"b""Bobby Van's Steakhouse - 54th Street""",b'Midtown East',"b'131 E. 54th Street,New York, NY  10169'",b'bobby-vans-steakhouse-54th-street?scpref=107',b'True'
b'Blue Smoke',b'Gramercy / Flatiron',"b'116 East 27th Street,New York, NY  10016'",b'blue-smoke?scpref=107',b'True'
b'Blue Whale',b'Fire Island',"b'Harbor Walk,Fire Island Pines, NY  11782'",b'blue-whale?scpref=107',b'False'
b'Blue Point Grill',b'Princeton',"b'258 Nassau Street,Princeton, NJ  08542'",b'blue-point-grill?scpref=107',b'False'
b'Blue Water Grill',b'Union Square',"b'31 Union Square West at 16th Street,New York, NY  10003'",b'blue-water-grill?scpref=107',b'True'
b'Blue Morel fka Copeland',b'Morristown',"b'2 Whippany Road,Morristown, NJ  07960'",b'blue-morel-fka-copeland?scpref=107',b'False'
b'Blue Planet Grill NYC',b'Financial District',"b'120 Greenwich Street,New York, NY  10006'",b'blue-planet-grill-nyc?scpref=107',b'True'
b'Blue Hill at Stone Barns',b'Pocantico Hills',"b'630 Bedford Rd.,Pocantico Hills, NY  10591'",b'blue-hill-at-stone-barns?scpref=107',b'False'
b'Blue Hill',b'West Village',"b'75 Washington Place,New York, NY  10011'",b'blue-hill?scpref=107',b'True'
b'Blue Fin - New York',b'Theater District / Times Square',"b'1567 Broadway at 47th Street,W Hotel Times Square,New York, NY  10036'",b'blue-fin-new-york?scpref=107',b'True'
b'Blue Caravan',b'Upper West Side',"b'467 Columbus Ave,New York, NY  10024'",b'blue-caravan?scpref=107',b'True'
b'Blue - Blue Point',b'Blue Point',"b'7 Montauk Highway,Blue Point, NY  11715'",b'blue-blue-point?scpref=107',b'False'
b'BLT Steak White Plains',b'White Plains',"b'221 Main Street,Ritz Carlton Westchester,White Plains, NY  10601'",b'blt-steak-white-plains?scpref=107',b'False'
b'BLT Prime',b'Gramercy / Flatiron',"b'111 East 22nd Street,New York, NY  10010'",b'blt-prime?scpref=107',b'True'
b'BLT Steak',b'Midtown East',"b'106 East 57th Street,New York, NY  10022'",b'blt-steak?scpref=107',b'True'
b'BLT Fish Shack',b'Gramercy / Flatiron',"b'21 West 17th Street,New York, NY  10011'",b'blt-fish-shack?scpref=107',b'True'
b'BLT Market',b'Midtown West',"b'1430 Avenue of the Americas,New York, NY  10019'",b'blt-market?scpref=107',b'True'
b'BLT Fish',b'Gramercy / Flatiron',"b'21 West 17th Street,New York, NY  10011'",b'blt-fish?scpref=107',b'True'
b'BLT Bar and Grill',b'Financial District',"b'123 Washington Street,New York, NY  10006'",b'blt-bar-and-grill?scpref=107',b'True'
b'Blaue Gans',b'TriBeCa - Downtown',"b'139 Duane Street,New York, NY  10013'",b'blaue-gans?scpref=107',b'True'
"b""Blackwell's Restaurant""",b'Wading River',"b'141 Fairway Drive,Wading River, NY  11792'",b'blackwells-restaurant?scpref=107',b'False'
b'Blossom Cafe',b'Upper West Side',"b'466 Columbus Ave,New York, NY  10024'",b'blossom-cafe?scpref=107',b'True'
b'Blackstones Steakhouse - Connecticut',b'Norwalk',"b'181 Main Street,Norwalk, CT  06851'",b'blackstones-steakhouse-connecticut?scpref=107',b'False'
"b""Blaggard's Pub and Restaurant""",b'Midtown West',"b'8 West 38th street,New York, NY  10018'",b'blaggards-pub-and-restaurant?scpref=107',b'True'
b'Blackstone Steakhouse',b'Melville',"b'10 Pinelawn Road,Melville, NY  11747'",b'blackstone-steakhouse?scpref=107',b'False'
b'Blond Restaurant - Miller Place',b'Miller Place',"b'691 Route 25A,Miller Place, NY  11764'",b'blond-restaurant-miller-place?scpref=107',b'False'
b'Bistro Twenty Five @ Maple Moor Club',b'White Plains',"b'1128 North Street,White Plains, NY  10605'",b'bistro-twenty-five-at-maple-moor-club?scpref=107',b'False'
b'The Black Horse Tavern',b'Mendham',"b'1 W Main Street,Mendham, NJ  07945'",b'the-black-horse-tavern?scpref=107',b'False'
b'Black & Blue Seafood Chophouse',b'Huntington',"b'65 Wall Street,Huntington, NY  11743'",b'black-and-blue-seafood-chophouse?scpref=107',b'False'
b'Bistro Vendome - NYC',b'Midtown East',"b'405 East 58th Street,New York, NY  10022'",b'bistro-vendome-nyc?scpref=107',b'True'
b'Black Duck',b'Gramercy / Flatiron',"b'122 East 28th Street,New York, NY  10016'",b'black-duck?scpref=107',b'True'
b'Bistro Ten 18',b'Upper West Side',"b'1018 Amsterdam Avenue,New York, NY  10025'",b'bistro-ten-18?scpref=107',b'True'
b'Bistro Z',b'Tarrytown',"b'455 South Broadway,Tarrytown, NY  10591'",b'bistro-z?scpref=107',b'False'
b'Bistro Rollin',b'Pelham',"b'142 Fifth Avenue,Pelham, NY  10803'",b'bistro-rollin?scpref=107',b'False'
b'Bistro Milano',b'Midtown West',"b'1350 Avenue of the Americas,New York, NY  10019'",b'bistro-milano?scpref=107',b'True'
b'Bistro 61',b'Upper East Side',"b'1113 First Avenue @ 61st Street,New York, NY  10065'",b'bistro-61?scpref=107',b'True'
b'Bistro 18',b'Montclair',"b'18 S Fullerton Ave,Montclair, NJ  07042'",b'bistro-18?scpref=107',b'False'
b'Bistro 44',b'Northport',"b'44 Main Street,Northport, NY  11768'",b'bistro-44?scpref=107',b'False'
b'Bistecca Fiorentina',b'Theater District / Times Square',"b'317 W. 46th Street,New York, NY  10036'",b'bistecca-fiorentina?scpref=107',b'True'
b'Bistro Lamazou',b'Murray Hill',"b'344 Third Avenue,New York, NY  10010'",b'bistro-lamazou?scpref=107',b'True'
b'Bistro La Source',b'Jersey City',"b'85 Morris Street,Jersey City, NJ  07302'",b'bistro-la-source?scpref=107',b'False'
b'Bistro 135 Jazz Lounge & Restaurant',b'Rochester',"b'135 West Commerical Street,East Rochester, NY  14445'",b'bistro-135?scpref=107',b'False'
b'Bistro de la Gare',b'West Village',"b'626 Hudson Street,New York, NY  10014'",b'bistro-de-la-gare?scpref=107',b'True'
b'Bistro 1051',b'Westfield',"b'1051 Raritan Rd.,Clark, NJ  07066'",b'bistro-1051?scpref=107',b'False'
b'Bin 14',b'Hoboken',"b'1314 Washington Street,Hoboken, NJ  07030'",b'bin-14?scpref=107',b'False'
b'Bin on Bleecker',b'West Village',"b'264 Bleecker Street,New York, NY  10014'",b'bin-on-bleecker?scpref=107',b'True'
"b""Bill's Bar and Burger""",b'Rockefeller Center Midtown',"b'16 West 51st Street,New York, NY  10020'",b'bills-bar-and-burger?scpref=107',b'True'
b'Bigoli',b'West Village',"b'140 West 13th Street,New York, NY  10011'",b'bigoli?scpref=107',b'True'
"b""Big Daddy's - Upper East Side""",b'Upper East Side',"b'1596 2nd Avenue,New York, NY  10028'",b'big-daddys-upper-east-side?scpref=107',b'True'
b'Bistro Chat Noir',b'Upper East Side',"b'22 East 66th Street,New York, NY  10021'",b'bistro-chat-noir?scpref=107',b'True'
"b""Big Daddy's - Gramercy Park""",b'Gramercy / Flatiron',"b'239 Park Avenue South,New York, NY  10003'",b'big-daddys-gramercy-park?scpref=107',b'True'
b'Big Daddy\xe2\x80\x99s \xe2\x80\x93 Upper West Side',b'Upper West Side',"b'2454 Broadway,New York, NY  10024'",b'big-daddys-upper-west-side?scpref=107',b'True'
"b""Big Bubba's BBQ""",b'Uncasville',"b'1 Mohegan Sun Blvd.,Casino of the Sky,Uncasville, CT  06382'",b'big-bubbas-bbq?scpref=107',b'False'
b'Bice Ristorante - NYC',b'Midtown East',"b'7 East 54 Street,New York, NY  10022'",b'bice-ristorante-nyc?scpref=107',b'True'
"b""Bibi'z Restaurant & Lounge""",b'Westwood',"b'284 Center Avenue,Westwood, NJ  07675'",b'bibiz-restaurant-and-lounge?scpref=107',b'False'
"b""Biagio's Osteria""",b'Stratford',"b""88 Ryder's Landing,Stratford, CT  06614""",b'biagios-osteria?scpref=107',b'False'
b'Bhojan',b'Murray Hill',"b'102 Lexington Avenue,New York, NY  10016'",b'bhojan?scpref=107',b'True'
b'BG - Bergdorf Goodman',b'Midtown West',"b'754 5th Ave,New York, NY  10019'",b'bg-bergdorf-goodman?scpref=107',b'True'
b'Bettolona',b'Harlem',"b'3143 Broadway,New York, NY  10027'",b'bettolona?scpref=107',b'True'
b'Bhatti Indian Grill',b'Murray Hill',"b'100 Lexington Avenue,New York, NY  10016'",b'bhatti-indian-grill?scpref=107',b'True'
b'bespoke',b'New Haven',"b'266 College St.,New Haven, CT  06510'",b'bespoke?scpref=107',b'False'
b'Bettola',b'Upper West Side',"b'412 Amsterdam Avenue,New York, NY  10024'",b'bettola?scpref=107',b'True'
b'Betel',b'West Village',"b'51 Grove St.,New York, NY  10014'",b'betel?scpref=107',b'True'
b'Besito - West Hartford',b'West Hartford',"b'46 South Main Street,West Hartford, CT  06107'",b'besito-west-hartford?scpref=107',b'False'
b'Bernards Inn',b'Bernardsville',"b'27 Mine Brook Rd. (Route 202),Bernardsville, NJ  07924'",b'bernards-inn?scpref=107',b'False'
b'Besito - Roslyn',b'Roslyn',"b'1516-18 Old Northern Boulevard,Roslyn, NY  11576'",b'besito-roslyn?scpref=107',b'False'
b'Besito - Huntington',b'Huntington',"b'402 New York Avenue,Huntington, NY  11743'",b'besito-huntington-village?scpref=107',b'False'
b'Berimbau',b'Greenwich Village',"b'43 Carmine Street,New York, NY  10014'",b'berimbau?scpref=107',b'True'
"b""Bernard's""",b'Ridgefield',"b'20 West Lane,Ridgefield, CT  06877'",b'bernards?scpref=107',b'False'
b'Benjamin Steakhouse',b'Midtown East',"b'52 East 41st Street,Dylan Hotel,New York, NY  10017'",b'benjamin-steakhouse?scpref=107',b'True'
b'Benoit Restaurant and Bar',b'Midtown West',"b'60 West 55th Street,New York, NY  10019'",b'benoit-restaurant-and-bar?scpref=107',b'True'
b'Benjamin',b'Murray Hill',"b'603 Second Avenue,New York, NY  10016'",b'benjamin?scpref=107',b'True'
b'Benjamin Steakhouse-Westchester',b'White Plains',"b'610 W. Hartsdale Ave,White Plains, NY  10607'",b'benjamin-steakhouse-westchester?scpref=107',b'False'
b'Benchmark Restaurant',b'Park Slope',"b'339A Second St.,Brooklyn, NY  11215'",b'benchmark-restaurant?scpref=107',b'True'
"b""Ben Benson's Steakhouse""",b'Midtown West',"b'123 West 52nd Street,New York, NY  10019'",b'ben-bensons-steakhouse?scpref=107',b'True'
"b""Ben and Jack's Steakhouse""",b'Midtown East',"b'219 East 44th Street,New York, NY  10017'",b'ben-and-jacks-steakhouse?scpref=107',b'True'
"b""Ben and Jack's on 5th Avenue""",b'Gramercy / Flatiron',"b'255 5th Avenue,New York, NY  10016'",b'ben-and-jacks-on-5th-avenue?scpref=107',b'True'
b'Bello Restaurant',b'Midtown West',"b'863 Ninth Avenue,New York, NY  10019'",b'bello-restaurant?scpref=107',b'True'
b'Bellini Italian Restaurant & Brick Oven Pizzeria',b'Upper East Side',"b'1660 3rd Street,New York, NY  10128'",b'bellini-italian-restaurant-and-brick-oven-pizzeria?scpref=107',b'True'
b'Bentara Restaurant',b'New Haven',"b'76 Orange Street,New Haven, CT  06510'",b'bentara-restaurant?scpref=107',b'False'
b'Bella Luna - NYC',b'Upper West Side',"b'584 Columbus Avenue,New York, NY  10024'",b'bella-luna-new-york?scpref=107',b'True'
b'Belleville Bistro',b'Park Slope',"b'330-332 5th Street,Brooklyn, NY  11215'",b'belleville-bistro?scpref=107',b'True'
b'Beebo Seafood and Raw Bar Restaurant',b'Bay Ridge',"b'8518 3rd Avenue,Brooklyn, NY  11209'",b'beebo-seafood-and-raw-bar-restaurant?scpref=107',b'True'
b'Bella Blu',b'Upper East Side',"b'967 Lexington Avenue,New York, NY  10021'",b'bella-blu?scpref=107',b'True'
b'Beauty and Essex',b'Lower East Side',"b'146 Essex Street,New York, NY  10002'",b'beauty-and-essex?scpref=107',b'True'
b'Bedford Post - The Farmhouse',b'Bedford',"b'954 Old Post Road,Bedford, NY  10506'",b'bedford-post-the-farmhouse?scpref=107',b'False'
b'Belcourt',b'East Village',"b'84 East 4th Street,New York, NY  10003'",b'belcourt?scpref=107',b'True'
b'Beecher\xe2\x80\x99s \xe2\x80\x93 The Cellar',b'Gramercy / Flatiron',"b'900 Broadway,New York, NY  10003'",b'beechers-the-cellar?scpref=107',b'True'
b'beachhouse - East Hampton',b'East Hampton',"b'103 Montauk Hwy.,East Hampton, NY  11937'",b'beachhouse-east-hampton?scpref=107',b'False'
b'Beacon',b'Midtown West',"b'25 West 56th St.,New York, NY  10019'",b'beacon?scpref=107',b'True'
b'Bedford Post - The Barn',b'Bedford',"b'954 Old Post Road,Bedford, NY  10506'",b'bedford-post-the-barn?scpref=107',b'False'
b'Becco',b'Theater District / Times Square',"b'355 West 46th Street,New York, NY  10010'",b'becco?scpref=107',b'True'
b'Bawarchi Indian Cuisine',b'Upper East Side',"b'1149 First Ave,New York, NY  10065'",b'bawarchi-indian-cuisine?scpref=107',b'True'
